id,date,content
47,2022-09-08 20:10:32+00:00,"['rip', 'elegant', 'lady']"
48,2022-09-08 19:49:04+00:00,"['rip', 'queen', 'queen', 'elizabeth', 'ii']"
49,2022-09-08 19:45:55+00:00,"['``', 'queen', 'elizabeth', 'ii', 'died', 'aged', '``']"
50,2022-09-08 19:30:34+00:00,"['queen', 'elizabeth', 'ii', 'died', 'aged']"
51,2022-09-08 19:29:56+00:00,"['``', 'queen', 'elizabeth', 'ii', 'died', 'aged', '``', 'sauuqnl']"
52,2022-09-08 19:29:27+00:00,"['queen', 'president', 'jfk', 'jackie', 'kennedy', 'sohcwsn']"
53,2022-09-08 19:19:31+00:00,"['seeing', 'smile', 'face', 'appointed', 'uk', 'pm', 'wished', 'queenelizabethii', 'would', 'live', 'years', 'days', 'mark', 'history', 'significant', 'shift', 'newera', 'challenges', 'pray', 'gods', 'goodness', 'mercy', 'guide', 'nations', 'right', 'path']"
54,2022-09-08 19:14:48+00:00,"['rip', 'queenelizabeth', 'looks', 'like', 'one', 'liz', 'charge', 'uk']"
55,2022-09-08 18:54:08+00:00,"['``', 'periya', 'elizabeth', 'rani', 'nee', ""''"", 'maxi', 'us', 'hv', 'used', 'orally', 'ripqueen']"
56,2022-09-08 18:46:41+00:00,"['kanam', 'terrific', 'amazing', 'family', 'drama', 'dose', 'scifibrilliantly', 'written', 'directednice', 'see', 'n', 'interesting', 'roles', 'n', 'mam', 'owned', 'film', 'congratulations']"
57,2022-09-08 18:32:33+00:00,"['rip', 'queen', 'elizabeth', 'ii']"
58,2022-09-08 18:31:13+00:00,"['queenelizabeth', 'lizabeth', 'britain', 'queen', 'death']"
59,2022-09-08 18:29:09+00:00,"['lizabeth', 'britain', 'queen', 'death']"
60,2022-09-08 18:28:56+00:00,"['queen', 'elizabeth', 'ii', 'aged', 'passes', 'away', 'queenelizabethii']"
61,2022-09-08 18:19:18+00:00,"['extremely', 'saddened', 'death', 'majesty', 'ripqueenelizabeth']"
62,2022-09-08 18:17:24+00:00,['rip']
63,2022-09-08 18:15:22+00:00,"['london', 'bridge', 'fallen', 'peaceful', 'end', 'longest', 'era', 'queenelizabeth', 'forever', 'may', 'rip']"
64,2022-09-08 18:10:44+00:00,"['queenelizabeth', 'passedaway', 'britain', 'queen']"
65,2022-09-08 18:10:37+00:00,"['rip', 'queen', 'smsgwt']"
66,2022-09-08 18:09:12+00:00,"['rip', 'queen', 'elizabeth', 'ii', 'longest', 'living', 'monarch', 'british', 'history', 'sending', 'big', 'hug', 'ukers', 'queenelizabeth']"
67,2022-09-08 18:08:34+00:00,"['decades', 'prime', 'ministers', 'queen', 'majesty', 'queen', 'elizabeth', 'ii', 'restinpeace', 'queenelizabeth']"
68,2022-09-08 18:07:47+00:00,"['death', 'wait', 'want', 'see', 'king', 'kohli', 'score', 'st', 'century', 'indvsafg', 'queenelizabeth', 'queen', 'indiancricketteam', 'viratkohli', 'kholi']"
69,2022-09-08 18:05:46+00:00,"['queen', 'elizabeth', 'ii', 'longestserving', 'monarch', 'more', 'queenelizabeth']"
70,2022-09-08 18:01:31+00:00,"['decades', 'prime', 'ministers', 'queen', 'majesty', 'queen', 'elizabeth', 'ii', 'end', 'era', 'world', 'lost', 'icon', 'inspiring', 'historic', 'figure', 'queenelizabeth', 'elizabethii', 'elizabeth', 'queen', 'scotland', 'india', 'tamilnadu', 'chennai', 'subash']"
71,2022-09-08 17:57:50+00:00,"['sad', 'news', 'death', 'queen', 'elizabeth', 'photo', 'honour', 'official', 'photographer', 'visited', 'india', 'chennai', 'india']"
72,2022-09-08 17:57:43+00:00,['rip']
73,2022-09-08 17:56:41+00:00,"['queen', 'elizabeth', 'died', 'age', 'queen', 'elizabeth', 'ii', 'inherited', 'throne', 'father', 'george', 'vi', 'reigned', 'uk', 'monarch', 'since', 'may', 'soul', 'rest', 'peace', 'queenelizabeth', 'hermajesty', 'londonbridge', 'unitedkingdom', 'syq']"
74,2022-09-08 17:56:15+00:00,"['truly', 'end', 'era', 'queen', 'elizabeth', 'ii', 'britains', 'longest', 'reigning', 'monarch', 'dies']"
75,2022-09-08 17:54:24+00:00,"['age', 'bro', 'rip']"
76,2022-09-08 17:49:50+00:00,"['god', 'could', 'save', 'queen', 'long', 'queenelizabeth', 'rest', 'peace', 'om', 'shanti']"
77,2022-09-08 17:47:38+00:00,"['ffs', 'man', 'queen', 'died', 'city', 'vs', 'spurs', 'match', 'saturday']"
78,2022-09-08 17:47:36+00:00,"['queenelizabeth', 'ripqueenelizbeth', 'years', 'old', 'diesshe', 'longest', 'queen', 'years']"
79,2022-09-08 17:47:04+00:00,"['deepest', 'condolences', 'bereaved', 'family', 'mourning', 'nation']"
80,2022-09-08 17:44:36+00:00,"['kamal', 'haasan', 'queen', 'elizabeth', 'ii', 'kalaignar', 'karunanidhi', 'marudhanayagam', 'launch', 'queenelizabeth', 'queen']"
81,2022-09-08 17:44:32+00:00,"['rip', 's']"
82,2022-09-08 17:44:28+00:00,"['britains', 'queen', 'elizabeth', 'passes', 'away', 'age', 'years', 'balmoral', 'castle', 'scotland', 'queenelizabeth', 'elizabeth', 'queen', 'uk', 'scotland', 'india', 'tamilnadu', 'chennai', 'subash']"
83,2022-09-08 17:43:23+00:00,"['queenelizabeth', 'much', 'memories', 'thinking', 'rest', 'peace', 'queen']"
84,2022-09-08 17:42:14+00:00,"['queen', 'died', 'peacefully', 'balmoral', 'afternoon', 'ps', 'london', 'bridge', 'fallen', 'down', 'queenelizabeth', 'rip', 's']"
85,2022-09-08 17:41:38+00:00,"['rip', 'queen']"
86,2022-09-08 17:41:16+00:00,"['end', 'era', 'queen', 'elizabeth', 'britains', 'longest', 'serving', 'monarch', 'passed', 'away', 'aged', 'queenelizabeth', 'queen']"
87,2022-09-08 17:35:36+00:00,"['london', 'bridge', 'fallen', 'queenelizabeth', 'queen']"
88,2022-09-08 16:55:34+00:00,"['kanam', 'extraordinary', 'movie', 'must', 'watch', 'family']"
89,2022-09-08 16:35:46+00:00,['family']
90,2022-09-08 16:01:25+00:00,"['cant', 'speak', 'hindi', 'speaks', 'chaste', 'hindinot', 'talks', 'english', 'better', 'colonialism']"
91,2022-09-08 15:04:20+00:00,"['written', 'rtis', 'cm', 'cell', 'petitions', 'tnpcb', 'tiruvallur', 'illegally', 'operated', 'companies', 'since', 'only', 'family', 'threatened', 'aug', 'local', 'land', 'owners', 'renting', 'illegal', 'companies']"
92,2022-09-08 14:37:20+00:00,"['forever', 'gorgeous', 'queen']"
93,2022-09-08 14:36:56+00:00,"['queen', 'like']"
94,2022-09-08 13:47:21+00:00,"['dralby', 'wish', 'family', 'happy', 'onam', 'caste', 'common', 'discipline', 'citizensi', 'love', 'india', 'unique', 'status', 'many', 'religions', 'living', 'peacefullythere', 'never', 'wasand', 'never', 'unique', 'country', 'ourswe', 'celebrate', 'joyous', 'occassions']"
95,2022-09-08 13:24:22+00:00,"['great', 'minds', 'souls', 'like', 'must', 'help', 'let', 'remains', 'dad', 'give', 'royal', 'last', 'rites', 'indeedspecial', 'crime', 'reporter', 'dr', 'barbara', 'thyab', 'ali']"
96,2022-09-08 12:55:54+00:00,"['things', 'happen', 'uk', 'monarch', 'dies', 'saiimkdf']"
97,2022-09-08 12:55:14+00:00,"['happy', 'feast', 'family', 'may', 'mother', 'bless', 'family', 'peace', 'health', 'happiness', 'always', 'velankanni', 'velankannichurch', 'godblessyouall', 'sacredtrinitydigiagency', 'chennai', 'india']"
98,2022-09-08 12:53:47+00:00,"['lacking', 'basic', 'reading', 'writing', 'skills', 'tremendous', 'disadvantage', 'literacy', 'enriches', 'individuals', 'life', 'creates', 'opportunities', 'people', 'develop', 'skills', 'help', 'provide', 'family', 'literacyday', 'literacy', 'india', 'tamilnadu']"
99,2022-09-08 11:55:57+00:00,['rip']
100,2022-09-08 10:03:09+00:00,"['great', 'shot', 'captured', 'giving', 'homage', 'fatherspecial', 'crime', 'reporter', 'drbarbara', 'thyab', 'alimost', 'vvips', 'seated', 'cushioned', 'floors', 'lucky', 'escape', 'deathdr', 'barbara', 'thyab', 'ali', 'special', 'crime', 'reporter', 'dr', 'bta']"
101,2022-09-08 09:16:54+00:00,"['world', 'film', 'carnivel', 'singapore', 'maamanithan', 'best', 'director', 'best', 'actor', 'family', 'amp', 'children', 'film', 'narrative', 'film']"
102,2022-09-08 07:41:41+00:00,"['happy', 'onam', 'family', 'nisha']"
103,2022-09-08 07:36:41+00:00,"['happy', 'prosperous', 'onam', 'family', 'vasan']"
104,2022-09-08 06:55:24+00:00,"['wish', 'happy', 'prosperous', 'thiruvonam', 'ischs', 'family', 'seasongreetings', 'onam', 'onam', 'mindfulness', 'mentalhealth', 'happiness', 'ischs', 'international', 'school', 'counselling', 'holistic', 'studies']"
105,2022-09-08 05:13:41+00:00,"['onashamsakal', 'giving', 'sharing', 'loving', 'celebrating', 'together', 'that', ""'s"", 'essence', 'onam', 'may', 'year', ""'s"", 'onam', 'bring', 'family', 'fun', 'fulfillment', 'onam', 'onashamsakal', 'expressavenue', 'shopping', 'onamcelebration']"
106,2022-09-08 04:34:39+00:00,"['enroute', 'bharatjodoyatra', 'shri', 'meets', 'family', 'neet', 'aspirant', 'anitha', 'ended', 'life', 'rahul', 'gandhi', 'ji', 'expressed', 'condolences', 'amp', 'support', 'family', 'rahulgandhi']"
107,2022-09-08 03:12:13+00:00,"['happy', 'onam', 'maddy', 'family']"
108,2022-09-08 02:33:53+00:00,"['happy', 'onam', 'brother', 'o', 'you', 'family', 'entire', 'football', 'team']"
109,2022-09-08 01:24:10+00:00,"['one', 'among', 'ashchahalbishnoi', 'spinners', 'incl', 'axar', 'help', 'controlled', 'rate', 'allows', 'best', 'fielding', 'restrictions', 'final', 'overs', 'play', 'deepak', 'chahar', 'pp', 'bumrah', 'arshdeep', 'death', 'pandyachahar', 'chip', 'final', 'keep', 'dravid', 'team', 'selection']"
110,2022-09-08 01:02:49+00:00,"['time', 'petals', 'floor', 'children', 'swings', 'tiger', 'clad', 'men', 'hunters', 'behind', 'them', 'people', 'enjoying', 'onasadya', 'family', 'alllet', 'onam', 'bring', 'joy', 'prosperity', 'all', 'author', 'unknown', 'onamwishes', 'comk', 'sygku']"
