,date,content
119,2022-09-08 18:12:20+00:00,"We are deeply saddened by the demise of Her Majesty Queen Elizabeth II. We offer our deepest condolences to the Royal Family and wish that may her legacy keeps inspiring the coming generations. The Queen shall always be remembered with love.

Rest In Peace #QueenElizabeth https://t.co/mgjB80khlM"
120,2022-09-08 18:11:15+00:00,"Deeply saddened by the demise of Her Majesty Queen Elizabeth II. My deepest condolences to the Royal Family. 

RIP 
#QueenElizabeth https://t.co/e6MqKRU6k3"
121,2022-09-08 18:08:28+00:00,May she RIP 🌷 #QueenElizabeth @RoyalFamily https://t.co/yqArgDuisI
122,2022-09-08 18:08:18+00:00,RIP. 🙏🏻 Bad news but Sir ab to Kohinoor waapis le aao please. #RestInPeace #QueenElizabeth #shockingnews #BreakingNews #Queen @narendramodi https://t.co/Qr2tV6r3ZU
123,2022-09-08 18:07:23+00:00,@narendramodi Not our majesty. I respect the one passing away. But she was not our magestic queen. ओं शान्तिः। सद्गतिर्भूयात्।#notourqueen #restinpeace
124,2022-09-08 18:07:21+00:00,Rest in peace. https://t.co/9SJVD2mKO1
125,2022-09-08 18:07:19+00:00,"@RoyalFamily End of an era. Rest in peace, Queen.♥️
#QueenElizabeth https://t.co/JF8U7tPUjV"
126,2022-09-08 18:06:19+00:00,"Our dearest Queen Elizabeth has left us all on her journey to heavenly abode, announces the Royal Family .

Rest in Peace 🙏 https://t.co/UbtJpUaJKR"
127,2022-09-08 18:06:09+00:00,"Many years later in London at Madam Tussaud attend an elaborate ceremony to meet the Royal Family. At the end, told the MC, I have met the Queen  in person. The MC shook hands stating I finally met someone who met her.#QueenElizabeth  2/2"
128,2022-09-08 18:05:40+00:00,"With the passing of Queen Elizabeth II, an era ends. May her soul rest in peace..

#QueenElizabeth 

https://t.co/dRq45LQtvW"
129,2022-09-08 18:05:19+00:00,Rest in Peace https://t.co/0ZemSOzbJF
130,2022-09-08 18:04:56+00:00,"End Of An ERA

#Queen_Elizabeth_II 
RIP 🙌🌷 

#RoyalFamily https://t.co/qO0DEPO6Yi"
131,2022-09-08 18:02:49+00:00,"Rest in peace Queen Elizabeth II. I am celebrating this life and death as a story of resilience, matriarchy, some successes, some mistakes and many milestones. Whether loved or hated she ruled and how for 70 years. #QueenElizabeth made history &amp; now an inflection point https://t.co/zg7uD2goUR"
132,2022-09-08 18:02:40+00:00,"Deepest condolences to the Royal family, lovers and followers of British Queen Elizabeth https://t.co/k9WyuyA6zP"
133,2022-09-08 18:00:30+00:00,"Queen of England Passed away, Tribute, 💐 💐 

#Elizabeth https://t.co/nqOnHQHkOX"
134,2022-09-08 17:58:39+00:00,Rest in Peace 🕊️ https://t.co/AWvUBve6T6
135,2022-09-08 17:57:29+00:00,That’s sad #Elizabeth #QueenElizabeth #Queen #LondonBridge #PrinceCharles #hermajestythequeen RIP 🙏 https://t.co/QWI3lR86xk
136,2022-09-08 17:56:51+00:00,Deeply saddened the passing of her majesty :( 💐 #QueenElizabeth #Queen https://t.co/zffOYGK5rI
137,2022-09-08 17:56:39+00:00,"RIP Queen!
#QueenElizabeth"
138,2022-09-08 17:55:50+00:00,"RIP Queen Elizabeth II -  the longest living monarch in British history. 👸
7 Decades, 15 Prime Ministers. 1 Queen
#QueenElizabeth #restinpeace 💐 https://t.co/VpOxd1n3yV https://t.co/80Z8URgqce"
139,2022-09-08 17:54:46+00:00,"Rest in Peace #QueenElizabeth 

#Elizabeth #ElisabethII https://t.co/QKgdJAPXFY"
